in s,C1 in V,C2 in V
9.904800E-04,-4.37695E-02,-5.72747E-01
9.907200E-04,-3.98633E-02,-5.78264E-01
9.909600E-04,-4.18164E-02,-5.72747E-01
9.912000E-04,-4.08398E-02,-5.61712E-01
9.914400E-04,-3.88867E-02,-5.50676E-01
9.916800E-04,-4.27930E-02,-5.45159E-01
9.919200E-04,-3.98633E-02,-5.61712E-01
9.921600E-04,-4.08398E-02,-5.45159E-01
9.924000E-04,-3.98633E-02,-5.34124E-01
9.926400E-04,-4.18164E-02,-5.45159E-01
9.928800E-04,-4.08398E-02,-5.34124E-01
9.931200E-04,-3.69336E-02,-5.12053E-01
9.933600E-04,-3.98633E-02,-5.23088E-01
9.936000E-04,-3.98633E-02,-5.06536E-01
9.938400E-04,-3.79102E-02,-5.23088E-01
9.940800E-04,-4.08398E-02,-5.17571E-01
9.943200E-04,-4.08398E-02,-5.23088E-01
9.945600E-04,-4.08398E-02,-5.06536E-01
9.948000E-04,-4.08398E-02,-5.06536E-01
9.950400E-04,-4.18164E-02,-4.95501E-01
9.952800E-04,-4.27930E-02,-5.01018E-01
9.955200E-04,-4.18164E-02,-4.95501E-01
9.957600E-04,-4.08398E-02,-5.01018E-01
9.960000E-04,-3.88867E-02,-4.73430E-01
9.962400E-04,-4.08398E-02,-4.78948E-01
9.964800E-04,-4.27930E-02,-4.78948E-01
9.967200E-04,-3.98633E-02,-4.89983E-01
9.969600E-04,-4.08398E-02,-4.56878E-01
9.972000E-04,-3.79102E-02,-4.62395E-01
9.974400E-04,-4.08398E-02,-4.67913E-01
9.976800E-04,-4.18164E-02,-4.29290E-01
9.979200E-04,-4.27930E-02,-4.29290E-01
9.981600E-04,-4.27930E-02,-4.40325E-01
9.984000E-04,-4.47461E-02,-4.29290E-01
9.986400E-04,-4.18164E-02,-4.34807E-01
9.988800E-04,-4.08398E-02,-4.12737E-01
9.991200E-04,-3.98633E-02,-4.12737E-01
9.993600E-04,-3.98633E-02,-3.79631E-01
9.996000E-04,-4.18164E-02,-4.07219E-01
9.998400E-04,-3.79102E-02,-3.90667E-01
1.000080E-03,-4.08398E-02,-4.23772E-01
1.000320E-03,-3.79102E-02,-4.29290E-01
1.000560E-03,-4.27930E-02,-4.01702E-01
1.000800E-03,-4.08398E-02,-3.79631E-01
1.001040E-03,-4.18164E-02,-3.96184E-01
1.001280E-03,-3.98633E-02,-3.79631E-01
1.001520E-03,-3.98633E-02,-3.90667E-01
1.001760E-03,-4.08398E-02,-3.79631E-01
1.002000E-03,-4.08398E-02,-3.85149E-01
1.002240E-03,-3.79102E-02,-3.85149E-01
1.002480E-03,-4.08398E-02,-3.79631E-01
1.002720E-03,-3.98633E-02,-3.63079E-01
1.002960E-03,-4.37695E-02,-3.74114E-01
1.003200E-03,-4.08398E-02,-3.35491E-01
1.003440E-03,-4.08398E-02,-3.24456E-01
1.003680E-03,-4.18164E-02,-3.35491E-01
1.003920E-03,-4.37695E-02,-3.41008E-01
1.004160E-03,-4.18164E-02,-3.41008E-01
1.004400E-03,-4.47461E-02,-3.41008E-01
1.004640E-03,-4.27930E-02,-3.18938E-01
1.004880E-03,-4.18164E-02,-3.02385E-01
1.005120E-03,-4.08398E-02,-3.18938E-01
1.005360E-03,-4.27930E-02,-3.18938E-01
1.005600E-03,-4.08398E-02,-3.02385E-01
1.005840E-03,-3.98633E-02,-3.07903E-01
1.006080E-03,-3.79102E-02,-3.13421E-01
1.006320E-03,-4.27930E-02,-3.18938E-01
1.006560E-03,-4.08398E-02,-3.02385E-01
1.006800E-03,-4.47461E-02,-2.91350E-01
1.007040E-03,-4.37695E-02,-2.91350E-01
1.007280E-03,-4.08398E-02,-2.96868E-01
1.007520E-03,-4.37695E-02,-2.74797E-01
1.007760E-03,-4.27930E-02,-2.91350E-01
1.008000E-03,-3.98633E-02,-2.58245E-01
1.008240E-03,-4.18164E-02,-2.58245E-01
1.008480E-03,-4.18164E-02,-2.63762E-01
1.008720E-03,-4.47461E-02,-2.58245E-01
1.008960E-03,-3.98633E-02,-2.58245E-01
1.009200E-03,-4.08398E-02,-2.52727E-01
1.009440E-03,-3.88867E-02,-2.36174E-01
1.009680E-03,-4.37695E-02,-2.36174E-01
1.009920E-03,-4.08398E-02,-2.36174E-01
1.010160E-03,-4.27930E-02,-2.25139E-01
1.010400E-03,-4.47461E-02,-2.36174E-01
1.010640E-03,-4.18164E-02,-2.19622E-01
1.010880E-03,-3.88867E-02,-2.08587E-01
1.011120E-03,-4.08398E-02,-2.30657E-01
1.011360E-03,-4.08398E-02,-2.30657E-01
1.011600E-03,-4.27930E-02,-1.97551E-01
1.011840E-03,-4.08398E-02,-2.14104E-01
1.012080E-03,-4.08398E-02,-2.19622E-01
1.012320E-03,-4.27930E-02,-2.14104E-01
1.012560E-03,-4.37695E-02,-2.19622E-01
1.012800E-03,-4.08398E-02,-1.97551E-01
1.013040E-03,-4.08398E-02,-1.80999E-01
1.013280E-03,-4.08398E-02,-2.14104E-01
1.013520E-03,-4.27930E-02,-1.92034E-01
1.013760E-03,-4.27930E-02,-1.86516E-01
1.014000E-03,-4.47461E-02,-1.64446E-01
1.014240E-03,-3.79102E-02,-1.75481E-01
1.014480E-03,-4.27930E-02,-1.69963E-01
1.014720E-03,-4.08398E-02,-1.58928E-01
1.014960E-03,-4.08398E-02,-1.53411E-01
1.015200E-03,-4.18164E-02,-1.47893E-01
1.015440E-03,-3.98633E-02,-1.69963E-01
1.015680E-03,-4.08398E-02,-1.53411E-01
1.015920E-03,-3.79102E-02,-1.42376E-01
1.016160E-03,-4.37695E-02,-1.20305E-01
1.016400E-03,-4.47461E-02,-1.47893E-01
1.016640E-03,-4.18164E-02,-1.25823E-01
1.016880E-03,-4.27930E-02,-1.14788E-01
1.017120E-03,-4.08398E-02,-1.25823E-01
1.017360E-03,-4.37695E-02,-1.25823E-01
1.017600E-03,-4.27930E-02,-1.25823E-01
1.017840E-03,-3.88867E-02,-1.09270E-01
1.018080E-03,-4.08398E-02,-1.14788E-01
1.018320E-03,-3.79102E-02,-1.03753E-01
1.018560E-03,-4.18164E-02,-1.14788E-01
1.018800E-03,-4.37695E-02,-1.03753E-01
1.019040E-03,-4.18164E-02,-9.82350E-02
1.019280E-03,-4.37695E-02,-8.16822E-02
1.019520E-03,-3.88867E-02,-1.09270E-01
1.019760E-03,-4.27930E-02,-8.71998E-02
1.020000E-03,-4.27930E-02,-5.96119E-02
1.020240E-03,-4.27930E-02,-7.61646E-02
1.020480E-03,-4.37695E-02,-7.61646E-02
1.020720E-03,-4.08398E-02,-5.96119E-02
1.020960E-03,-3.88867E-02,-6.51295E-02
1.021200E-03,-4.37695E-02,-7.06471E-02
1.021440E-03,-4.18164E-02,-5.96119E-02
1.021680E-03,-4.47461E-02,-5.96119E-02
1.021920E-03,-3.98633E-02,-2.09889E-02
1.022160E-03,-3.98633E-02,-4.30592E-02
1.022400E-03,-4.08398E-02,-3.20240E-02
1.022640E-03,-3.98633E-02,-4.30592E-02
1.022880E-03,-4.27930E-02,-3.75416E-02
1.023120E-03,-4.57227E-02,-1.54713E-02
1.023360E-03,-4.27930E-02,-2.65064E-02
1.023600E-03,-4.18164E-02,-2.65064E-02
1.023840E-03,-4.18164E-02,-2.65064E-02
1.024080E-03,-4.37695E-02,-2.09889E-02
1.024320E-03,-4.27930E-02,-4.43613E-03
1.024560E-03,-4.37695E-02,-2.09889E-02
1.024800E-03,-4.47461E-02,-9.95371E-03
1.025040E-03,-4.08398E-02,-3.20240E-02
1.025280E-03,-4.18164E-02,1.08145E-03
1.025520E-03,-4.47461E-02,-4.43613E-03
1.025760E-03,-4.37695E-02,6.59902E-03
1.026000E-03,-3.98633E-02,2.31518E-02
1.026240E-03,-4.27930E-02,1.76342E-02
1.026480E-03,-4.66992E-02,6.59902E-03
1.026720E-03,-4.08398E-02,1.21166E-02
1.026960E-03,-4.37695E-02,3.41869E-02
1.027200E-03,-4.18164E-02,4.52221E-02
1.027440E-03,-3.98633E-02,3.41869E-02
1.027680E-03,-4.08398E-02,5.07396E-02
1.027920E-03,-3.88867E-02,3.97045E-02
1.028160E-03,-4.08398E-02,5.07396E-02
1.028400E-03,-4.08398E-02,5.62572E-02
1.028640E-03,-4.08398E-02,6.17748E-02
1.028880E-03,-4.47461E-02,4.52221E-02
1.029120E-03,-4.47461E-02,6.17748E-02
1.029360E-03,-4.08398E-02,6.72924E-02
1.029600E-03,-4.08398E-02,6.17748E-02
1.029840E-03,-4.47461E-02,5.07396E-02
1.030080E-03,-3.79102E-02,8.38451E-02
1.030320E-03,-4.37695E-02,6.17748E-02
1.030560E-03,-3.69336E-02,7.28100E-02
1.030800E-03,-4.27930E-02,6.72924E-02
1.031040E-03,-3.69336E-02,9.48803E-02
1.031280E-03,-3.98633E-02,9.48803E-02
1.031520E-03,-4.18164E-02,1.00398E-01
1.031760E-03,-3.79102E-02,1.05915E-01
1.032000E-03,-4.18164E-02,8.38451E-02
1.032240E-03,-4.18164E-02,8.38451E-02
1.032480E-03,-3.88867E-02,8.93627E-02
1.032720E-03,-3.98633E-02,1.05915E-01
1.032960E-03,-4.08398E-02,1.22468E-01
1.033200E-03,-4.18164E-02,1.11433E-01
1.033440E-03,-4.18164E-02,1.39021E-01
1.033680E-03,-4.37695E-02,1.16951E-01
1.033920E-03,-4.27930E-02,1.50056E-01
1.034160E-03,-4.57227E-02,1.44538E-01
1.034400E-03,-4.27930E-02,1.33503E-01
1.034640E-03,-3.98633E-02,1.33503E-01
1.034880E-03,-4.08398E-02,1.33503E-01
1.035120E-03,-4.18164E-02,1.39021E-01
1.035360E-03,-3.88867E-02,1.39021E-01
1.035600E-03,-4.08398E-02,1.66609E-01
1.035840E-03,-4.37695E-02,1.61091E-01
1.036080E-03,-4.47461E-02,1.61091E-01
1.036320E-03,-3.88867E-02,1.50056E-01
1.036560E-03,-4.27930E-02,1.72126E-01
1.036800E-03,-3.88867E-02,1.61091E-01
1.037040E-03,-4.47461E-02,1.61091E-01
1.037280E-03,-4.57227E-02,1.66609E-01
1.037520E-03,-4.47461E-02,1.72126E-01
1.037760E-03,-4.37695E-02,1.83162E-01
1.038000E-03,-4.47461E-02,1.83162E-01
1.038240E-03,-4.18164E-02,1.99714E-01
1.038480E-03,-3.98633E-02,1.94197E-01
1.038720E-03,-4.18164E-02,2.21785E-01
1.038960E-03,-4.37695E-02,2.05232E-01
1.039200E-03,-4.08398E-02,2.05232E-01
1.039440E-03,-4.37695E-02,2.05232E-01
1.039680E-03,-3.88867E-02,2.27302E-01
1.039920E-03,-4.08398E-02,2.21785E-01
1.040160E-03,-4.08398E-02,2.10749E-01
1.040400E-03,-4.37695E-02,2.10749E-01
1.040640E-03,-3.88867E-02,1.99714E-01
1.040880E-03,-3.98633E-02,2.16267E-01
1.041120E-03,-4.08398E-02,2.21785E-01
1.041360E-03,-4.18164E-02,2.27302E-01
1.041600E-03,-4.08398E-02,2.21785E-01
1.041840E-03,-3.88867E-02,2.21785E-01
1.042080E-03,-3.88867E-02,2.27302E-01
1.042320E-03,-3.88867E-02,2.32820E-01
1.042560E-03,-4.37695E-02,2.38337E-01
1.042800E-03,-4.08398E-02,2.38337E-01
1.043040E-03,-4.08398E-02,2.60408E-01
1.043280E-03,-4.37695E-02,2.60408E-01
1.043520E-03,-3.98633E-02,2.65925E-01
1.043760E-03,-4.08398E-02,2.54890E-01
1.044000E-03,-4.18164E-02,2.71443E-01
1.044240E-03,-4.18164E-02,2.87996E-01
1.044480E-03,-3.88867E-02,2.99031E-01
1.044720E-03,-3.88867E-02,2.76960E-01
1.044960E-03,-4.27930E-02,2.87996E-01
1.045200E-03,-4.08398E-02,2.99031E-01
1.045440E-03,-4.27930E-02,3.04548E-01
1.045680E-03,-4.08398E-02,2.93513E-01
1.045920E-03,-4.18164E-02,3.04548E-01
1.046160E-03,-4.18164E-02,3.04548E-01
1.046400E-03,-4.08398E-02,2.71443E-01
1.046640E-03,-4.08398E-02,3.04548E-01
1.046880E-03,-4.18164E-02,3.15583E-01
1.047120E-03,-4.66992E-02,3.15583E-01
1.047360E-03,-4.37695E-02,3.15583E-01
1.047600E-03,-4.27930E-02,2.93513E-01
1.047840E-03,-4.18164E-02,3.10066E-01
1.048080E-03,-4.47461E-02,3.21101E-01
1.048320E-03,-4.08398E-02,3.10066E-01
1.048560E-03,-3.98633E-02,3.21101E-01
1.048800E-03,-4.27930E-02,3.26619E-01
1.049040E-03,-4.37695E-02,3.15583E-01
1.049280E-03,-4.18164E-02,3.26619E-01
1.049520E-03,-4.18164E-02,3.32136E-01
1.049760E-03,-3.98633E-02,3.54206E-01
1.050000E-03,-3.98633E-02,3.48689E-01
1.050240E-03,-3.88867E-02,3.65242E-01
1.050480E-03,-4.37695E-02,3.65242E-01
1.050720E-03,-4.08398E-02,3.87312E-01
1.050960E-03,-3.98633E-02,3.54206E-01
1.051200E-03,-4.08398E-02,3.65242E-01
1.051440E-03,-4.08398E-02,3.76277E-01
1.051680E-03,-3.98633E-02,3.87312E-01
1.051920E-03,-4.08398E-02,3.54206E-01
1.052160E-03,-4.37695E-02,3.70759E-01
1.052400E-03,-4.27930E-02,3.70759E-01
1.052640E-03,-4.08398E-02,3.92829E-01
1.052880E-03,-4.27930E-02,3.98347E-01
1.053120E-03,-4.47461E-02,3.70759E-01
1.053360E-03,-4.47461E-02,3.81794E-01
1.053600E-03,-4.27930E-02,3.81794E-01
1.053840E-03,-4.27930E-02,3.81794E-01
1.054080E-03,-4.18164E-02,4.03865E-01
1.054320E-03,-4.08398E-02,3.92829E-01
1.054560E-03,-4.08398E-02,3.92829E-01
1.054800E-03,-3.98633E-02,4.09382E-01
1.055040E-03,-3.98633E-02,4.25935E-01
1.055280E-03,-4.18164E-02,3.92829E-01
1.055520E-03,-4.08398E-02,4.09382E-01
1.055760E-03,-4.37695E-02,4.09382E-01
1.056000E-03,-4.18164E-02,4.36970E-01
1.056240E-03,-4.37695E-02,4.48005E-01
1.056480E-03,-4.37695E-02,4.42488E-01
1.056720E-03,-4.27930E-02,4.42488E-01
1.056960E-03,-4.08398E-02,4.53523E-01
1.057200E-03,-4.47461E-02,4.42488E-01
1.057440E-03,-4.18164E-02,4.64558E-01
1.057680E-03,-4.37695E-02,4.42488E-01
1.057920E-03,-4.08398E-02,4.48005E-01
1.058160E-03,-4.08398E-02,4.31453E-01
1.058400E-03,-4.08398E-02,4.53523E-01
1.058640E-03,-4.27930E-02,4.36970E-01
1.058880E-03,-4.08398E-02,4.48005E-01
1.059120E-03,-4.37695E-02,4.36970E-01
1.059360E-03,-3.79102E-02,4.48005E-01
1.059600E-03,-4.37695E-02,4.64558E-01
1.059840E-03,-3.98633E-02,4.64558E-01
1.060080E-03,-4.37695E-02,4.70076E-01
1.060320E-03,-4.18164E-02,4.75593E-01
1.060560E-03,-4.18164E-02,4.92146E-01
1.060800E-03,-4.18164E-02,4.70076E-01
1.061040E-03,-3.69336E-02,4.86628E-01
1.061280E-03,-3.88867E-02,5.08699E-01
1.061520E-03,-4.08398E-02,4.97663E-01
1.061760E-03,-3.79102E-02,4.81111E-01
1.062000E-03,-4.37695E-02,4.97663E-01
1.062240E-03,-4.08398E-02,5.08699E-01
1.062480E-03,-4.27930E-02,5.08699E-01
1.062720E-03,-3.88867E-02,5.30769E-01
1.062960E-03,-4.18164E-02,4.97663E-01
1.063200E-03,-4.18164E-02,5.30769E-01
1.063440E-03,-4.27930E-02,5.14216E-01
1.063680E-03,-4.18164E-02,5.25251E-01
1.063920E-03,-4.08398E-02,5.19734E-01
1.064160E-03,-4.08398E-02,5.25251E-01
1.064400E-03,-4.37695E-02,5.08699E-01
1.064640E-03,-4.37695E-02,5.25251E-01
1.064880E-03,-4.47461E-02,5.25251E-01
1.065120E-03,-3.98633E-02,5.30769E-01
1.065360E-03,-4.47461E-02,5.25251E-01
1.065600E-03,-4.27930E-02,5.14216E-01
1.065840E-03,-4.27930E-02,5.19734E-01
1.066080E-03,-4.08398E-02,5.30769E-01
1.066320E-03,-4.76758E-02,5.36287E-01
1.066560E-03,-4.47461E-02,5.36287E-01
1.066800E-03,-3.98633E-02,5.14216E-01
1.067040E-03,-4.18164E-02,5.63874E-01
1.067280E-03,-4.18164E-02,5.52839E-01
1.067520E-03,-3.79102E-02,5.58357E-01
1.067760E-03,-3.98633E-02,5.74910E-01
1.068000E-03,-3.49805E-02,5.74910E-01
1.068240E-03,-3.79102E-02,5.52839E-01
1.068480E-03,-4.18164E-02,5.96980E-01
1.068720E-03,-4.37695E-02,5.85945E-01
1.068960E-03,-4.18164E-02,5.85945E-01
1.069200E-03,-3.98633E-02,5.63874E-01
1.069440E-03,-4.18164E-02,5.80427E-01
1.069680E-03,-4.47461E-02,5.80427E-01
1.069920E-03,-3.59570E-02,5.74910E-01
1.070160E-03,-4.08398E-02,5.74910E-01
1.070400E-03,-4.08398E-02,5.74910E-01
1.070640E-03,-4.47461E-02,5.85945E-01
1.070880E-03,-4.18164E-02,5.85945E-01
1.071120E-03,-4.08398E-02,6.08015E-01
1.071360E-03,-4.18164E-02,5.91462E-01
1.071600E-03,-4.37695E-02,5.91462E-01
1.071840E-03,-4.18164E-02,6.02497E-01
1.072080E-03,-4.47461E-02,5.96980E-01
1.072320E-03,-4.37695E-02,5.96980E-01
1.072560E-03,-4.37695E-02,6.35603E-01
1.072800E-03,-4.08398E-02,6.19050E-01
1.073040E-03,-4.27930E-02,6.30085E-01
1.073280E-03,-4.37695E-02,6.24568E-01
1.073520E-03,-3.98633E-02,6.24568E-01
1.073760E-03,-4.27930E-02,6.46638E-01
1.074000E-03,-4.08398E-02,6.41121E-01
1.074240E-03,-4.18164E-02,6.41121E-01
1.074480E-03,-4.08398E-02,6.46638E-01
1.074720E-03,-4.18164E-02,6.30085E-01
1.074960E-03,-4.37695E-02,6.30085E-01
1.075200E-03,-4.08398E-02,6.35603E-01
1.075440E-03,-4.18164E-02,6.41121E-01
1.075680E-03,-4.37695E-02,6.35603E-01
1.075920E-03,-4.27930E-02,6.52156E-01
1.076160E-03,-3.98633E-02,6.30085E-01
1.076400E-03,-4.37695E-02,6.52156E-01
1.076640E-03,-4.18164E-02,6.57673E-01
1.076880E-03,-4.27930E-02,6.19050E-01
1.077120E-03,-3.88867E-02,6.41121E-01
1.077360E-03,-3.79102E-02,6.68708E-01
1.077600E-03,-3.98633E-02,6.74226E-01
1.077840E-03,-3.98633E-02,6.46638E-01
1.078080E-03,-4.08398E-02,6.79744E-01
1.078320E-03,-4.37695E-02,6.90779E-01
1.078560E-03,-4.08398E-02,6.79744E-01
1.078800E-03,-4.08398E-02,6.79744E-01
1.079040E-03,-4.27930E-02,6.90779E-01
1.079280E-03,-4.08398E-02,6.85261E-01
1.079520E-03,-3.98633E-02,6.79744E-01
1.079760E-03,-4.37695E-02,6.90779E-01
1.080000E-03,-4.08398E-02,6.90779E-01
1.080240E-03,-3.88867E-02,6.90779E-01
1.080480E-03,-3.79102E-02,7.01814E-01
1.080720E-03,-4.37695E-02,7.07331E-01
1.080960E-03,-4.27930E-02,7.01814E-01
1.081200E-03,-4.27930E-02,7.01814E-01
1.081440E-03,-4.18164E-02,7.07331E-01
1.081680E-03,-4.18164E-02,7.18367E-01
1.081920E-03,-4.18164E-02,7.18367E-01
1.082160E-03,-4.37695E-02,7.01814E-01
1.082400E-03,-4.18164E-02,6.96296E-01
1.082640E-03,-4.37695E-02,7.18367E-01
1.082880E-03,-4.18164E-02,7.34919E-01
1.083120E-03,-4.47461E-02,7.18367E-01
1.083360E-03,-4.18164E-02,7.18367E-01
1.083600E-03,-3.98633E-02,7.23884E-01
1.083840E-03,-3.88867E-02,7.23884E-01
1.084080E-03,-4.47461E-02,7.34919E-01
1.084320E-03,-4.37695E-02,7.40437E-01
1.084560E-03,-4.37695E-02,7.29402E-01
1.084800E-03,-4.18164E-02,7.51472E-01
1.085040E-03,-4.37695E-02,7.34919E-01
1.085280E-03,-3.79102E-02,7.62507E-01
1.085520E-03,-4.27930E-02,7.45954E-01
1.085760E-03,-4.37695E-02,7.73542E-01
1.086000E-03,-4.08398E-02,7.51472E-01
1.086240E-03,-4.08398E-02,7.79060E-01
1.086480E-03,-4.37695E-02,7.62507E-01
1.086720E-03,-3.98633E-02,7.62507E-01
1.086960E-03,-4.08398E-02,7.45954E-01
1.087200E-03,-4.18164E-02,7.62507E-01
1.087440E-03,-4.08398E-02,7.68025E-01
1.087680E-03,-4.18164E-02,7.68025E-01
1.087920E-03,-4.37695E-02,7.56990E-01
1.088160E-03,-4.08398E-02,7.68025E-01
1.088400E-03,-4.57227E-02,7.51472E-01
1.088640E-03,-3.98633E-02,8.06648E-01
1.088880E-03,-4.37695E-02,7.84578E-01
1.089120E-03,-3.79102E-02,7.73542E-01
1.089360E-03,-3.69336E-02,7.73542E-01
1.089600E-03,-4.08398E-02,8.01130E-01
1.089840E-03,-3.98633E-02,7.84578E-01
1.090080E-03,-4.08398E-02,8.17683E-01
1.090320E-03,-3.88867E-02,7.95613E-01
1.090560E-03,-3.98633E-02,7.95613E-01
1.090800E-03,-4.08398E-02,8.01130E-01
1.091040E-03,-4.08398E-02,8.12165E-01
1.091280E-03,-4.27930E-02,8.01130E-01
1.091520E-03,-4.27930E-02,8.23201E-01
1.091760E-03,-4.27930E-02,8.06648E-01
1.092000E-03,-3.69336E-02,8.06648E-01
1.092240E-03,-4.18164E-02,7.95613E-01
1.092480E-03,-4.27930E-02,8.23201E-01
1.092720E-03,-4.27930E-02,8.01130E-01
1.092960E-03,-4.18164E-02,8.12165E-01
1.093200E-03,-4.27930E-02,8.28718E-01
1.093440E-03,-4.08398E-02,8.34236E-01
1.093680E-03,-3.88867E-02,8.17683E-01
1.093920E-03,-3.79102E-02,8.12165E-01
1.094160E-03,-4.37695E-02,8.01130E-01
1.094400E-03,-4.08398E-02,8.34236E-01
1.094640E-03,-4.08398E-02,8.17683E-01
1.094880E-03,-3.98633E-02,8.34236E-01
1.095120E-03,-4.08398E-02,8.01130E-01
1.095360E-03,-3.88867E-02,8.34236E-01
1.095600E-03,-3.88867E-02,8.56306E-01
1.095840E-03,-3.79102E-02,8.45271E-01
1.096080E-03,-3.98633E-02,8.61824E-01
1.096320E-03,-4.08398E-02,8.67341E-01
1.096560E-03,-4.27930E-02,8.56306E-01
1.096800E-03,-4.47461E-02,8.72859E-01
1.097040E-03,-4.08398E-02,8.67341E-01
1.097280E-03,-3.98633E-02,8.72859E-01
1.097520E-03,-4.18164E-02,8.72859E-01
1.097760E-03,-4.08398E-02,8.72859E-01
1.098000E-03,-4.47461E-02,8.67341E-01
1.098240E-03,-3.88867E-02,8.61824E-01
1.098480E-03,-3.88867E-02,8.72859E-01
1.098720E-03,-4.08398E-02,8.72859E-01
1.098960E-03,-3.88867E-02,8.61824E-01
1.099200E-03,-3.88867E-02,8.94929E-01
1.099440E-03,-4.08398E-02,8.56306E-01
1.099680E-03,-3.69336E-02,8.72859E-01
1.099920E-03,-4.08398E-02,8.67341E-01
1.100160E-03,-4.27930E-02,8.67341E-01
1.100400E-03,-3.98633E-02,8.61824E-01
1.100640E-03,-4.18164E-02,8.94929E-01
1.100880E-03,-4.37695E-02,8.72859E-01
1.101120E-03,-4.27930E-02,8.83894E-01
1.101360E-03,-4.08398E-02,9.00447E-01
1.101600E-03,-3.88867E-02,9.16999E-01
1.101840E-03,-4.08398E-02,9.22517E-01
1.102080E-03,-4.27930E-02,9.11482E-01
1.102320E-03,-3.98633E-02,8.83894E-01
1.102560E-03,-4.08398E-02,9.16999E-01
1.102800E-03,-4.37695E-02,9.11482E-01
1.103040E-03,-4.27930E-02,9.16999E-01
1.103280E-03,-4.08398E-02,9.16999E-01
1.103520E-03,-3.98633E-02,9.11482E-01
1.103760E-03,-3.98633E-02,9.28035E-01
1.104000E-03,-3.79102E-02,9.28035E-01
1.104240E-03,-3.98633E-02,9.05964E-01
1.104480E-03,-4.27930E-02,9.33552E-01
1.104720E-03,-4.47461E-02,9.11482E-01
1.104960E-03,-3.79102E-02,9.28035E-01
1.105200E-03,-4.08398E-02,9.28035E-01
1.105440E-03,-4.18164E-02,9.28035E-01
1.105680E-03,-4.08398E-02,9.11482E-01
1.105920E-03,-3.88867E-02,9.33552E-01
1.106160E-03,-3.79102E-02,9.28035E-01
1.106400E-03,-3.79102E-02,9.39070E-01
1.106640E-03,-3.88867E-02,9.16999E-01
1.106880E-03,-4.27930E-02,9.28035E-01
1.107120E-03,-4.18164E-02,9.22517E-01
1.107360E-03,-4.08398E-02,9.44587E-01
1.107600E-03,-4.37695E-02,9.39070E-01
1.107840E-03,-4.18164E-02,9.50105E-01
1.108080E-03,-4.37695E-02,9.50105E-01
1.108320E-03,-3.88867E-02,9.72175E-01
1.108560E-03,-4.37695E-02,9.39070E-01
1.108800E-03,-4.08398E-02,9.72175E-01
1.109040E-03,-4.18164E-02,9.50105E-01
1.109280E-03,-3.88867E-02,9.50105E-01
1.109520E-03,-3.98633E-02,9.55622E-01
1.109760E-03,-4.08398E-02,9.55622E-01
1.110000E-03,-4.08398E-02,9.61140E-01
1.110240E-03,-3.79102E-02,9.61140E-01
1.110480E-03,-4.37695E-02,9.50105E-01
1.110720E-03,-4.18164E-02,9.61140E-01
1.110960E-03,-4.18164E-02,9.50105E-01
1.111200E-03,-4.08398E-02,9.72175E-01
1.111440E-03,-4.27930E-02,9.66658E-01
1.111680E-03,-3.88867E-02,9.83210E-01
1.111920E-03,-4.37695E-02,9.72175E-01
1.112160E-03,-3.79102E-02,9.72175E-01
1.112400E-03,-4.37695E-02,9.88728E-01
1.112640E-03,-3.98633E-02,9.72175E-01
1.112880E-03,-4.18164E-02,9.88728E-01
1.113120E-03,-4.08398E-02,9.94246E-01
1.113360E-03,-3.98633E-02,9.94246E-01
1.113600E-03,-4.37695E-02,9.88728E-01
1.113840E-03,-4.08398E-02,1.01080E+00
1.114080E-03,-3.98633E-02,1.01632E+00
1.114320E-03,-3.98633E-02,9.99763E-01
1.114560E-03,-4.27930E-02,1.01080E+00
1.114800E-03,-4.08398E-02,9.99763E-01
1.115040E-03,-3.88867E-02,9.94246E-01
1.115280E-03,-4.18164E-02,1.01632E+00
1.115520E-03,-4.08398E-02,1.04390E+00
1.115760E-03,-4.08398E-02,9.88728E-01
1.116000E-03,-3.98633E-02,9.94246E-01
1.116240E-03,-3.88867E-02,1.00528E+00
1.116480E-03,-4.08398E-02,9.99763E-01
1.116720E-03,-4.08398E-02,1.01632E+00
1.116960E-03,-3.98633E-02,1.00528E+00
1.117200E-03,-3.88867E-02,1.01632E+00
1.117440E-03,-4.18164E-02,1.01632E+00
1.117680E-03,-4.47461E-02,1.02183E+00
1.117920E-03,-4.08398E-02,1.02183E+00
1.118160E-03,-4.27930E-02,1.01632E+00
1.118400E-03,-3.79102E-02,1.00528E+00
1.118640E-03,-4.18164E-02,1.01632E+00
1.118880E-03,-4.08398E-02,1.03839E+00
1.119120E-03,-3.88867E-02,1.02183E+00
1.119360E-03,-4.08398E-02,1.04942E+00
1.119600E-03,-4.18164E-02,1.02735E+00
1.119840E-03,-4.27930E-02,1.04390E+00
1.120080E-03,-4.37695E-02,1.06046E+00
1.120320E-03,-3.88867E-02,1.04942E+00
1.120560E-03,-4.08398E-02,1.07149E+00
1.120800E-03,-3.79102E-02,1.06597E+00
1.121040E-03,-4.57227E-02,1.04390E+00
1.121280E-03,-4.08398E-02,1.04942E+00
1.121520E-03,-3.98633E-02,1.03287E+00
1.121760E-03,-3.79102E-02,1.04390E+00
1.122000E-03,-3.98633E-02,1.04390E+00
1.122240E-03,-3.98633E-02,1.03839E+00
1.122480E-03,-4.18164E-02,1.05494E+00
1.122720E-03,-3.59570E-02,1.04390E+00
1.122960E-03,-3.88867E-02,1.05494E+00
